count,num_features,pct,cumul_pct
22602,6,0.01775568181818182,65.35274621212122
22613,6,0.01775568181818182,65.37050189393939
22663,1,0.002959280303030303,65.37346117424242
22688,6,0.01775568181818182,65.39121685606061
22692,6,0.01775568181818182,65.40897253787878
22757,6,0.01775568181818182,65.42672821969697
22798,6,0.01775568181818182,65.44448390151516
22839,6,0.01775568181818182,65.46223958333334
22900,1,0.002959280303030303,65.46519886363636
22906,6,0.01775568181818182,65.48295454545455
22908,6,0.01775568181818182,65.50071022727273
22926,6,0.01775568181818182,65.5184659090909
22933,6,0.01775568181818182,65.5362215909091
22947,6,0.01775568181818182,65.55397727272727
22962,6,0.01775568181818182,65.57173295454545
22971,6,0.01775568181818182,65.58948863636364
22998,6,0.01775568181818182,65.60724431818183
23006,6,0.01775568181818182,65.625
23047,6,0.01775568181818182,65.64275568181817
23099,6,0.01775568181818182,65.66051136363636
23102,6,0.01775568181818182,65.67826704545455
23147,6,0.01775568181818182,65.69602272727273
23245,6,0.01775568181818182,65.7137784090909
23277,6,0.01775568181818182,65.7315340909091
23310,6,0.01775568181818182,65.74928977272727
23333,6,0.01775568181818182,65.76704545454545
23353,6,0.01775568181818182,65.78480113636364
23402,6,0.01775568181818182,65.80255681818183
23443,6,0.01775568181818182,65.8203125
23486,6,0.01775568181818182,65.83806818181817
23500,6,0.01775568181818182,65.85582386363636
23542,6,0.01775568181818182,65.87357954545455
23583,6,0.01775568181818182,65.89133522727273
23600,6,0.01775568181818182,65.9090909090909
23604,6,0.01775568181818182,65.9268465909091
23618,6,0.01775568181818182,65.94460227272727
23675,6,0.01775568181818182,65.96235795454545
23705,6,0.01775568181818182,65.98011363636364
23715,6,0.01775568181818182,65.99786931818183
23761,6,0.01775568181818182,66.015625
23784,6,0.01775568181818182,66.03338068181817
23804,12,0.03551136363636364,66.06889204545455
23805,6,0.01775568181818182,66.08664772727273
23806,6,0.01775568181818182,66.1044034090909
23807,6,0.01775568181818182,66.1221590909091
23883,6,0.01775568181818182,66.13991477272727
23897,6,0.01775568181818182,66.15767045454545
23907,6,0.01775568181818182,66.17542613636364
23924,12,0.03551136363636364,66.2109375
23944,6,0.01775568181818182,66.22869318181817
23954,6,0.01775568181818182,66.24644886363636
23971,6,0.01775568181818182,66.26420454545455
23972,6,0.01775568181818182,66.28196022727273
23983,6,0.01775568181818182,66.2997159090909
23988,6,0.01775568181818182,66.3174715909091
23990,12,0.03551136363636364,66.35298295454545
23994,6,0.01775568181818182,66.37073863636364
24010,6,0.01775568181818182,66.38849431818183
24049,12,0.03551136363636364,66.42400568181817
24050,6,0.01775568181818182,66.44176136363636
24059,6,0.01775568181818182,66.45951704545455
24158,6,0.01775568181818182,66.47727272727273
24199,6,0.01775568181818182,66.4950284090909
24237,6,0.01775568181818182,66.5127840909091
24275,6,0.01775568181818182,66.53053977272727
24314,6,0.01775568181818182,66.54829545454545
24339,6,0.01775568181818182,66.56605113636364
24368,6,0.01775568181818182,66.58380681818183
24391,6,0.01775568181818182,66.6015625
24451,6,0.01775568181818182,66.61931818181817
24456,6,0.01775568181818182,66.63707386363636
24517,6,0.01775568181818182,66.65482954545455
24548,6,0.01775568181818182,66.67258522727273
24572,6,0.01775568181818182,66.6903409090909
24578,6,0.01775568181818182,66.7080965909091
24637,6,0.01775568181818182,66.72585227272727
24697,6,0.01775568181818182,66.74360795454545
24698,6,0.01775568181818182,66.76136363636364
24724,6,0.01775568181818182,66.77911931818183
24733,6,0.01775568181818182,66.796875
24741,6,0.01775568181818182,66.81463068181817
24817,6,0.01775568181818182,66.83238636363636
24851,6,0.01775568181818182,66.85014204545455
24880,6,0.01775568181818182,66.86789772727273
24892,6,0.01775568181818182,66.8856534090909
24931,6,0.01775568181818182,66.9034090909091
24994,6,0.01775568181818182,66.92116477272727
25018,6,0.01775568181818182,66.93892045454545
25028,6,0.01775568181818182,66.95667613636364
25055,6,0.01775568181818182,66.97443181818183
25115,6,0.01775568181818182,66.9921875
25131,6,0.01775568181818182,67.00994318181817
25177,6,0.01775568181818182,67.02769886363636
25188,6,0.01775568181818182,67.04545454545455
25217,6,0.01775568181818182,67.06321022727273
25245,6,0.01775568181818182,67.0809659090909
25252,6,0.01775568181818182,67.0987215909091
25326,6,0.01775568181818182,67.11647727272727
25338,6,0.01775568181818182,67.13423295454545
25342,1,0.002959280303030303,67.13719223484848
25346,6,0.01775568181818182,67.15494791666666
25381,6,0.01775568181818182,67.17270359848484
25409,6,0.01775568181818182,67.19045928030303
25486,6,0.01775568181818182,67.20821496212122
25503,6,0.01775568181818182,67.22597064393939
25521,6,0.01775568181818182,67.24372632575758
25523,1,0.002959280303030303,67.24668560606061
25568,6,0.01775568181818182,67.26444128787878
25585,6,0.01775568181818182,67.28219696969697
25587,6,0.01775568181818182,67.29995265151516
25588,6,0.01775568181818182,67.31770833333334
25595,6,0.01775568181818182,67.33546401515152
25638,6,0.01775568181818182,67.3532196969697
25647,6,0.01775568181818182,67.37097537878788
25703,6,0.01775568181818182,67.38873106060606
25737,6,0.01775568181818182,67.40648674242425
25775,6,0.01775568181818182,67.42424242424242
25787,6,0.01775568181818182,67.44199810606061
25837,6,0.01775568181818182,67.45975378787878
25843,6,0.01775568181818182,67.47750946969697
25868,6,0.01775568181818182,67.49526515151516
25872,6,0.01775568181818182,67.51302083333334
25926,6,0.01775568181818182,67.53077651515152
25984,6,0.01775568181818182,67.5485321969697
26028,6,0.01775568181818182,67.56628787878788
26075,6,0.01775568181818182,67.58404356060606
26103,6,0.01775568181818182,67.60179924242425
26129,6,0.01775568181818182,67.61955492424242
26131,6,0.01775568181818182,67.63731060606061
26138,6,0.01775568181818182,67.65506628787878
26141,6,0.01775568181818182,67.67282196969697
26247,6,0.01775568181818182,67.69057765151516
26318,6,0.01775568181818182,67.70833333333334
26337,6,0.01775568181818182,67.72608901515152
26352,6,0.01775568181818182,67.7438446969697
26367,6,0.01775568181818182,67.76160037878788
26375,6,0.01775568181818182,67.77935606060606
26386,6,0.01775568181818182,67.79711174242425
26436,6,0.01775568181818182,67.81486742424242
26469,6,0.01775568181818182,67.83262310606061
26477,6,0.01775568181818182,67.85037878787878
26505,6,0.01775568181818182,67.86813446969697
26553,6,0.01775568181818182,67.88589015151516
26577,6,0.01775568181818182,67.90364583333334
26581,6,0.01775568181818182,67.92140151515152
26606,6,0.01775568181818182,67.9391571969697
26620,6,0.01775568181818182,67.95691287878788
26668,6,0.01775568181818182,67.97466856060606
26703,6,0.01775568181818182,67.99242424242425
26757,6,0.01775568181818182,68.01017992424242
26767,1,0.002959280303030303,68.01313920454545
26793,6,0.01775568181818182,68.03089488636364
26855,6,0.01775568181818182,68.04865056818183
26872,6,0.01775568181818182,68.06640625
26883,6,0.01775568181818182,68.08416193181817
26885,6,0.01775568181818182,68.10191761363636
26893,6,0.01775568181818182,68.11967329545455
26902,6,0.01775568181818182,68.13742897727273
26939,6,0.01775568181818182,68.1551846590909
26950,6,0.01775568181818182,68.1729403409091
27009,6,0.01775568181818182,68.19069602272727
27025,6,0.01775568181818182,68.20845170454545
27033,6,0.01775568181818182,68.22620738636364
27115,6,0.01775568181818182,68.24396306818183
27188,6,0.01775568181818182,68.26171875
27213,1,0.002959280303030303,68.26467803030303
27220,6,0.01775568181818182,68.28243371212122
27225,6,0.01775568181818182,68.30018939393939
27244,6,0.01775568181818182,68.31794507575758
27270,6,0.01775568181818182,68.33570075757575
27279,6,0.01775568181818182,68.35345643939394
27300,6,0.01775568181818182,68.37121212121212
27333,6,0.01775568181818182,68.3889678030303
27348,6,0.01775568181818182,68.40672348484848
27349,6,0.01775568181818182,68.42447916666666
27368,6,0.01775568181818182,68.44223484848484
27370,6,0.01775568181818182,68.45999053030303
27401,6,0.01775568181818182,68.47774621212122
27442,6,0.01775568181818182,68.49550189393939
27458,6,0.01775568181818182,68.51325757575758
27511,6,0.01775568181818182,68.53101325757575
27523,6,0.01775568181818182,68.54876893939394
27561,6,0.01775568181818182,68.56652462121212
27567,6,0.01775568181818182,68.5842803030303
27588,6,0.01775568181818182,68.60203598484848
27592,6,0.01775568181818182,68.61979166666666
27685,6,0.01775568181818182,68.63754734848484
27710,6,0.01775568181818182,68.65530303030303
27740,6,0.01775568181818182,68.67305871212122
27753,6,0.01775568181818182,68.69081439393939
27756,6,0.01775568181818182,68.70857007575758
27757,6,0.01775568181818182,68.72632575757575
27781,6,0.01775568181818182,68.74408143939394
27793,6,0.01775568181818182,68.76183712121212
27820,6,0.01775568181818182,68.7795928030303
27992,6,0.01775568181818182,68.79734848484848
28020,6,0.01775568181818182,68.81510416666666
28108,6,0.01775568181818182,68.83285984848484
28164,6,0.01775568181818182,68.85061553030303
28189,6,0.01775568181818182,68.86837121212122
28321,6,0.01775568181818182,68.88612689393939
28452,6,0.01775568181818182,68.90388257575758
28492,6,0.01775568181818182,68.92163825757575
28503,6,0.01775568181818182,68.93939393939394
28512,6,0.01775568181818182,68.95714962121212
28518,1,0.002959280303030303,68.96010890151516
28566,6,0.01775568181818182,68.97786458333334
28595,6,0.01775568181818182,68.99562026515152
28634,6,0.01775568181818182,69.0133759469697
28652,6,0.01775568181818182,69.03113162878788
28674,6,0.01775568181818182,69.04888731060606
28808,6,0.01775568181818182,69.06664299242425
28875,6,0.01775568181818182,69.08439867424242
28882,6,0.01775568181818182,69.10215435606061
28905,6,0.01775568181818182,69.11991003787878
28918,6,0.01775568181818182,69.13766571969697
28919,6,0.01775568181818182,69.15542140151516
28937,6,0.01775568181818182,69.17317708333334
28950,6,0.01775568181818182,69.19093276515152
29117,6,0.01775568181818182,69.2086884469697
29269,6,0.01775568181818182,69.22644412878788
29330,6,0.01775568181818182,69.24419981060606
29336,6,0.01775568181818182,69.26195549242425
29345,6,0.01775568181818182,69.27971117424242
29415,6,0.01775568181818182,69.29746685606061
29416,6,0.01775568181818182,69.31522253787878
29418,6,0.01775568181818182,69.33297821969697
29421,6,0.01775568181818182,69.35073390151516
29433,6,0.01775568181818182,69.36848958333334
29439,6,0.01775568181818182,69.38624526515152
29481,6,0.01775568181818182,69.4040009469697
29607,6,0.01775568181818182,69.42175662878788
29621,6,0.01775568181818182,69.43951231060606
29636,6,0.01775568181818182,69.45726799242425
29686,6,0.01775568181818182,69.47502367424242
29757,6,0.01775568181818182,69.49277935606061
29786,6,0.01775568181818182,69.51053503787878
29810,6,0.01775568181818182,69.52829071969697
29815,6,0.01775568181818182,69.54604640151516
29839,6,0.01775568181818182,69.56380208333334
29903,6,0.01775568181818182,69.58155776515152
29909,6,0.01775568181818182,69.5993134469697
29938,6,0.01775568181818182,69.61706912878788
29944,6,0.01775568181818182,69.63482481060606
30017,6,0.01775568181818182,69.65258049242425
30054,6,0.01775568181818182,69.67033617424242
30088,6,0.01775568181818182,69.68809185606061
30093,6,0.01775568181818182,69.70584753787878
30098,6,0.01775568181818182,69.72360321969697
30111,6,0.01775568181818182,69.74135890151516
30131,6,0.01775568181818182,69.75911458333334
30162,6,0.01775568181818182,69.77687026515152
30204,6,0.01775568181818182,69.7946259469697
30205,6,0.01775568181818182,69.81238162878788
30210,6,0.01775568181818182,69.83013731060606
30224,6,0.01775568181818182,69.84789299242425
30245,6,0.01775568181818182,69.86564867424242
30250,6,0.01775568181818182,69.88340435606061
30256,6,0.01775568181818182,69.90116003787878
30370,6,0.01775568181818182,69.91891571969697
30394,6,0.01775568181818182,69.93667140151516
30419,6,0.01775568181818182,69.95442708333334
30443,6,0.01775568181818182,69.97218276515152
30469,6,0.01775568181818182,69.9899384469697
30545,6,0.01775568181818182,70.00769412878788
30555,6,0.01775568181818182,70.02544981060606
30556,6,0.01775568181818182,70.04320549242425
30585,6,0.01775568181818182,70.06096117424242
30718,6,0.01775568181818182,70.07871685606061
